season,week,season_type,team,player_name,player_id,fg_made,fg_missed,fg_blocked,fg_long,fg_att,fg_pct,pat_made,pat_missed,pat_blocked,pat_att,pat_pct,fg_made_distance,fg_missed_distance,fg_blocked_distance,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list
2021,17,REG,CLE,C.McLaughlin,00-0035358,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2021,17,REG,DAL,G.Zuerlein,00-0029621,0,1,0,0,1,0,2,0,0,2,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",43,""
2021,17,REG,DEN,B.McManus,00-0029822,2,0,0,61,2,1,1,0,0,1,1,84,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61;23,"",""
2021,17,REG,DET,R.Patterson,00-0036816,0,1,0,0,1,0,3,0,0,3,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",55,""
2021,17,REG,GB,M.Crosby,00-0025580,3,0,0,37,3,1,4,0,0,4,1,108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35;36;37,"",""
2021,17,REG,HOU,K.Fairbairn,00-0032726,0,1,0,0,1,0,1,0,0,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",45,""
2021,17,REG,IND,M.Badgley,00-0034084,2,0,0,46,2,1,2,0,0,2,1,87,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,46;41,"",""
2021,17,REG,JAX,M.Wright,00-0035189,1,0,0,29,1,1,1,0,0,1,1,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,"",""
2021,17,REG,KC,H.Butker,00-0033303,1,0,0,34,1,1,4,0,0,4,1,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,"",""
2021,17,REG,LA,M.Gay,00-0035269,0,1,0,0,1,0,2,0,0,2,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",56,""
2021,17,REG,LAC,D.Hopkins,00-0030098,2,0,0,23,2,1,4,0,0,4,1,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19;23,"",""
2021,17,REG,LV,D.Carlson,00-0034161,3,0,0,47,3,1,2,0,0,2,1,124,0,0,1,33,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,47;44;33,"",""
2021,17,REG,MIA,J.Sanders,00-0034794,1,0,1,39,2,0.5,0,0,0,0,,39,0,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,"",53
2021,17,REG,MIN,G.Joseph,00-0034450,1,0,0,51,1,1,1,0,0,1,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,"",""
2021,17,REG,NE,N.Folk,00-0025565,1,0,0,43,1,1,5,0,1,6,0.833,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,"",""
2021,17,REG,NO,B.Maher,00-0030332,4,0,0,41,4,1,0,1,0,1,0,142,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,41;27;41;33,"",""
2021,17,REG,NYG,G.Gano,00-0026858,1,0,0,38,1,1,0,0,0,0,,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,"",""
2021,17,REG,NYJ,E.Pineiro,00-0034173,1,0,0,51,1,1,3,0,0,3,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,"",""
2021,17,REG,PHI,J.Elliott,00-0033787,2,0,0,42,2,1,2,0,0,2,1,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,42;41,"",""
2021,17,REG,PIT,C.Boswell,00-0031136,4,0,0,50,4,1,2,0,0,2,1,150,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,22;30;50;48,"",""
2021,17,REG,SEA,J.Myers,00-0031492,3,0,0,51,3,1,6,0,0,6,1,129,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,51;36;42,"",""
2021,17,REG,SF,R.Gould,00-0023252,3,0,0,37,3,1,2,0,0,2,1,100,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,37;27;36,"",""
2021,17,REG,TB,R.Succop,00-0026968,2,0,0,39,2,1,2,0,0,2,1,66,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,39;27,"",""
2021,17,REG,TEN,R.Bullock,00-0029421,2,0,0,44,2,1,4,0,0,4,1,67,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23;44,"",""
2021,17,REG,WAS,J.Slye,00-0035192,3,0,0,55,3,1,1,0,0,1,1,125,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,31;39;55,"",""
2021,18,REG,ARI,M.Prater,00-0023853,3,0,0,41,3,1,3,0,0,3,1,107,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,41;30;36,"",""
2021,18,REG,ATL,Y.Koo,00-0033702,2,0,0,54,2,1,2,0,0,2,1,102,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,48;54,"",""
2021,18,REG,BAL,J.Tucker,00-0029597,2,0,0,46,2,1,1,0,0,1,1,70,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24;46,"",""
2021,18,REG,BUF,T.Bass,00-0036162,2,0,0,41,2,1,3,0,0,3,1,62,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,41;21,"",""
2021,18,REG,CAR,L.Hajrullahu,00-0035758,1,0,0,35,1,1,2,0,0,2,1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,"",""
2021,18,REG,CHI,C.Santos,00-0031203,3,0,0,46,3,1,0,0,0,0,,131,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,43;46;42,"",""
2021,18,REG,CIN,E.Fry,00-0034921,1,0,0,36,1,1,1,0,0,1,1,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,"",""
2021,18,REG,CLE,C.McLaughlin,00-0035358,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2021,18,REG,DAL,G.Zuerlein,00-0029621,1,0,0,48,1,1,6,1,0,7,0.857,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,"",""
2021,18,REG,DEN,B.McManus,00-0029822,1,0,0,31,1,1,3,0,0,3,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,"",""
2021,18,REG,DET,R.Patterson,00-0036816,3,0,0,36,3,1,4,0,0,4,1,97,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,34;36;27,"",""
2021,18,REG,GB,M.Crosby,00-0025580,1,0,0,36,1,1,1,1,0,2,0.5,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,"",""
2021,18,REG,HOU,K.Fairbairn,00-0032726,1,0,0,31,1,1,2,0,0,2,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,"",""
2021,18,REG,IND,M.Badgley,00-0034084,1,0,0,41,1,1,0,0,0,0,,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,"",""
2021,18,REG,JAX,M.Wright,00-0035189,4,0,0,39,4,1,2,0,0,2,1,112,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,22;20;39;31,"",""
2021,18,REG,KC,H.Butker,00-0033303,2,0,0,51,2,1,2,0,0,2,1,85,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,34;51,"",""
2021,18,REG,LA,M.Gay,00-0035269,1,0,0,43,1,1,3,0,0,3,1,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,"",""
2021,18,REG,LAC,D.Hopkins,00-0030098,1,1,0,41,2,0.5,3,0,0,3,1,41,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,41,51,""
2021,18,REG,LV,D.Carlson,00-0034161,5,0,0,52,5,1,2,0,0,2,1,194,0,0,1,47,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,24;31;52;40;47,"",""
2021,18,REG,MIA,J.Sanders,00-0034794,2,0,0,49,2,1,3,0,0,3,1,79,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30;49,"",""
2021,18,REG,MIN,G.Joseph,00-0034450,1,0,0,39,1,1,4,0,0,4,1,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,"",""
2021,18,REG,NE,N.Folk,00-0025565,1,0,0,43,1,1,3,0,0,3,1,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,"",""
2021,18,REG,NO,B.Maher,00-0030332,3,1,0,37,4,0.75,3,0,0,3,1,97,34,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,37;27;33,34,""
2021,18,REG,NYG,G.Gano,00-0026858,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2021,18,REG,NYJ,E.Pineiro,00-0034173,1,0,0,49,1,1,1,0,0,1,1,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,"",""
2021,18,REG,PHI,J.Elliott,00-0033787,2,0,0,40,2,1,2,0,0,2,1,78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,38;40,"",""
2021,18,REG,PIT,C.Boswell,00-0031136,3,0,0,40,3,1,1,0,0,1,1,104,0,0,1,36,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,28;40;36,"",""
2021,18,REG,SEA,J.Myers,00-0031492,1,0,0,38,1,1,5,0,0,5,1,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,"",""
2021,18,REG,SF,R.Gould,00-0023252,2,0,0,42,2,1,3,0,0,3,1,66,0,0,1,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,42;24,"",""
2021,18,REG,TB,R.Succop,00-0026968,2,1,0,40,3,0.667,5,0,0,5,1,79,46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,39;40,46,""
2021,18,REG,TEN,R.Bullock,00-0029421,0,1,0,0,1,0,4,0,0,4,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",42,""
2021,18,REG,WAS,J.Slye,00-0035192,3,0,0,43,3,1,1,0,0,1,1,89,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,23;43;23,"",""
2021,19,POST,ARI,M.Prater,00-0023853,1,0,0,55,1,1,0,0,0,0,,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,"",""
2021,19,POST,BUF,T.Bass,00-0036162,0,0,0,0,0,,5,0,2,7,0.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2021,19,POST,CIN,E.McPherson,00-0036854,4,0,0,43,4,1,2,0,0,2,1,132,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,31;30;43;28,"",""
2021,19,POST,DAL,G.Zuerlein,00-0029621,1,0,0,51,1,1,2,0,0,2,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,"",""
2021,19,POST,KC,H.Butker,00-0033303,0,0,0,0,0,,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2021,19,POST,LA,M.Gay,00-0035269,2,0,0,46,2,1,4,0,0,4,1,83,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37;46,"",""
2021,19,POST,LV,D.Carlson,00-0034161,4,0,0,47,4,1,1,0,0,1,1,137,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,47;28;34;28,"",""
2021,19,POST,NE,N.Folk,00-0025565,1,0,0,44,1,1,2,0,0,2,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,"",""
2021,19,POST,PHI,J.Elliott,00-0033787,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2021,19,POST,PIT,C.Boswell,00-0031136,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2021,19,POST,SF,R.Gould,00-0023252,3,0,0,53,3,1,2,0,0,2,1,145,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,53;40;52,"",""
2021,19,POST,TB,R.Succop,00-0026968,1,0,0,34,1,1,4,0,0,4,1,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,"",""
2021,20,POST,BUF,T.Bass,00-0036162,0,0,0,0,0,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2021,20,POST,CIN,E.McPherson,00-0036854,4,0,0,54,4,1,1,0,0,1,1,189,0,0,1,52,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,38;45;54;52,"",""
2021,20,POST,GB,M.Crosby,00-0025580,1,0,1,33,2,0.5,1,0,0,1,1,33,0,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,"",39
2021,20,POST,KC,H.Butker,00-0033303,3,1,0,49,4,0.75,3,1,0,4,0.75,116,50,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,39;28;49,50,""
2021,20,POST,LA,M.Gay,00-0035269,3,1,0,40,4,0.75,3,0,0,3,1,96,47,0,1,30,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,26;40;30,47,""
2021,20,POST,SF,R.Gould,00-0023252,2,0,0,45,2,1,1,0,0,1,1,74,0,0,1,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29;45,"",""
2021,20,POST,TB,R.Succop,00-0026968,2,1,0,45,3,0.667,3,0,0,3,1,76,48,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,45;31,48,""
2021,20,POST,TEN,R.Bullock,00-0029421,1,0,0,34,1,1,1,0,0,1,1,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,"",""
2021,21,POST,CIN,E.McPherson,00-0036854,4,0,0,52,4,1,1,0,0,1,1,146,0,0,1,31,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,32;31;52;31,"",""
2021,21,POST,KC,H.Butker,00-0033303,1,0,0,44,1,1,3,0,0,3,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,"",""
2021,21,POST,LA,M.Gay,00-0035269,2,1,0,40,3,0.667,2,0,0,2,1,70,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,40;30,54,""
2021,21,POST,SF,R.Gould,00-0023252,1,0,0,38,1,1,2,0,0,2,1,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,"",""
2021,22,POST,CIN,E.McPherson,00-0036854,2,0,0,38,2,1,2,0,0,2,1,67,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,29;38,"",""
2021,22,POST,LA,M.Gay,00-0035269,1,0,0,41,1,1,2,0,0,2,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,"",""
2022,1,REG,ARI,M.Prater,00-0023853,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,1,REG,ATL,Y.Koo,00-0033702,4,0,1,54,5,0.8,2,0,0,2,1,171,0,63,1,63,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,54;50;40;27,"",63
2022,1,REG,BAL,J.Tucker,00-0029597,1,0,0,24,1,1,3,0,0,3,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,"",""
2022,1,REG,BUF,T.Bass,00-0036162,1,0,0,41,1,1,4,0,0,4,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,"",""
2022,1,REG,CAR,E.Pineiro,00-0034173,1,0,0,34,1,1,3,0,0,3,1,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,"",""
2022,1,REG,CHI,C.Santos,00-0031203,0,0,0,0,0,,1,2,0,3,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,1,REG,CIN,E.McPherson,00-0036854,2,1,0,59,3,0.667,0,0,1,1,0,85,29,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,59;26,29,""
2022,1,REG,CLE,C.York,00-0038097,4,0,0,58,4,1,2,0,0,2,1,154,0,0,1,58,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,26;34;36;58,"",""
2022,1,REG,DAL,B.Maher,00-0030332,1,0,0,51,1,1,0,0,0,0,,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,"",""
2022,1,REG,DEN,B.McManus,00-0029822,3,1,0,40,4,0.75,1,0,0,1,1,96,64,0,1,64,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,30;40;26,64,""
2022,1,REG,DET,A.Seibert,00-0035145,0,0,0,0,0,,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,1,REG,GB,M.Crosby,00-0025580,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,1,REG,HOU,K.Fairbairn,00-0032726,2,0,0,45,2,1,2,0,0,2,1,88,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45;43,"",""
2022,1,REG,IND,R.Blankenship,00-0035849,2,1,0,45,3,0.667,2,0,0,2,1,72,42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,45;27,42,""
2022,1,REG,JAX,R.Patterson,00-0036816,3,1,0,45,4,0.75,1,0,0,1,1,121,37,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,33;43;45,37,""
2022,1,REG,KC,H.Butker,00-0033303,1,0,0,54,1,1,4,0,0,4,1,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,"",""
2022,1,REG,KC,J.Reid,00-0034361,0,0,0,0,0,,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,1,REG,LA,M.Gay,00-0035269,1,0,0,57,1,1,1,0,0,1,1,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,"",""
2022,1,REG,LAC,D.Hopkins,00-0030098,1,1,0,43,2,0.5,3,0,0,3,1,43,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,43,49,""
2022,1,REG,LV,D.Carlson,00-0034161,2,0,0,55,2,1,1,0,0,1,1,78,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23;55,"",""
2022,1,REG,MIA,J.Sanders,00-0034794,2,0,0,49,2,1,2,0,0,2,1,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,43;49,"",""
2022,1,REG,MIN,G.Joseph,00-0034450,3,0,0,56,3,1,2,0,0,2,1,113,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,28;56;29,"",""
2022,1,REG,NE,N.Folk,00-0025565,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,1,REG,NO,W.Lutz,00-0032569,2,1,0,51,3,0.667,1,0,0,1,1,100,44,0,1,51,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,49;51,44,""
2022,1,REG,NYG,G.Gano,00-0026858,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,1,REG,NYJ,G.Zuerlein,00-0029621,1,1,0,45,2,0.5,0,1,0,1,0,45,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45,45,""
2022,1,REG,PHI,J.Elliott,00-0033787,1,0,0,23,1,1,5,0,0,5,1,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,"",""
2022,1,REG,PIT,C.Boswell,00-0031136,3,1,0,53,4,0.75,2,0,0,2,1,121,55,0,1,53,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,20;48;53,55,""
2022,1,REG,SEA,J.Myers,00-0031492,1,0,0,49,1,1,2,0,0,2,1,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,"",""
2022,1,REG,SF,R.Gould,00-0023252,1,0,0,25,1,1,1,0,0,1,1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,"",""
2022,1,REG,TB,R.Succop,00-0026968,4,1,0,47,5,0.8,1,0,0,1,1,158,36,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,44;38;29;47,36,""
2022,1,REG,TEN,R.Bullock,00-0029421,2,1,0,46,3,0.667,2,0,0,2,1,69,47,0,1,47,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,46;23,47,""
2022,1,REG,WAS,J.Slye,00-0035192,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,2,REG,ARI,M.Prater,00-0023853,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,2,REG,ATL,Y.Koo,00-0033702,1,1,0,26,2,0.5,2,0,0,2,1,26,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26,44,""
2022,2,REG,BAL,J.Tucker,00-0029597,1,0,0,51,1,1,5,0,0,5,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,"",""
2022,2,REG,BUF,T.Bass,00-0036162,2,0,0,49,2,1,5,0,0,5,1,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,49;37,"",""
2022,2,REG,CAR,E.Pineiro,00-0034173,3,0,0,38,3,1,1,0,0,1,1,101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31;32;38,"",""
2022,2,REG,CHI,C.Santos,00-0031203,1,0,0,44,1,1,1,0,0,1,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,"",""
2022,2,REG,CIN,E.McPherson,00-0036854,3,0,0,50,3,1,0,0,0,0,,139,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,43;50;46,"",""
2022,2,REG,CLE,C.York,00-0038097,1,0,0,22,1,1,3,1,0,4,0.75,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,"",""
2022,2,REG,DAL,B.Maher,00-0030332,2,0,0,54,2,1,2,0,0,2,1,104,0,0,1,50,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,54;50,"",""
2022,2,REG,DEN,B.McManus,00-0029822,3,0,0,50,3,1,1,0,0,1,1,94,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,20;24;50,"",""
2022,2,REG,DET,A.Seibert,00-0035145,2,0,0,48,2,1,4,0,0,4,1,83,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35;48,"",""
2022,2,REG,GB,M.Crosby,00-0025580,2,0,0,40,2,1,3,0,0,3,1,68,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,40;28,"",""
2022,2,REG,HOU,K.Fairbairn,00-0032726,3,0,0,44,3,1,0,0,0,0,,108,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,40;44;24,"",""
2022,2,REG,JAX,R.Patterson,00-0036816,1,0,0,52,1,1,3,0,0,3,1,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,"",""
2022,2,REG,KC,M.Ammendola,00-0036469,2,0,0,31,2,1,3,0,0,3,1,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19;31,"",""
2022,2,REG,LA,M.Gay,00-0035269,1,0,0,20,1,1,4,0,0,4,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,"",""
2022,2,REG,LAC,D.Hopkins,00-0030098,1,0,0,31,1,1,3,0,0,3,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,"",""
2022,2,REG,LV,D.Carlson,00-0034161,3,0,0,55,3,1,2,0,0,2,1,112,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,32;55;25,"",""
2022,2,REG,MIA,J.Sanders,00-0034794,0,0,0,0,0,,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,2,REG,MIN,G.Joseph,00-0034450,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,2,REG,NE,N.Folk,00-0025565,1,1,0,28,2,0.5,2,0,0,2,1,28,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28,52,""
2022,2,REG,NO,W.Lutz,00-0032569,1,0,0,31,1,1,1,0,0,1,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,"",""
2022,2,REG,NYG,G.Gano,00-0026858,4,0,0,56,4,1,1,0,0,1,1,176,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,36;33;51;56,"",""
2022,2,REG,NYJ,G.Zuerlein,00-0029621,1,0,0,57,1,1,4,0,0,4,1,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,"",""
2022,2,REG,PHI,J.Elliott,00-0033787,1,0,1,38,2,0.5,3,0,0,3,1,38,0,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,"",41
2022,2,REG,PIT,C.Boswell,00-0031136,2,0,0,52,2,1,0,0,0,0,,88,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36;52,"",""
2022,2,REG,SEA,J.Myers,00-0031492,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2022,2,REG,SF,R.Gould,00-0023252,2,0,1,33,3,0.667,3,0,0,3,1,53,0,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20;33,"",20
2022,2,REG,TB,R.Succop,00-0026968,2,0,0,47,2,1,2,0,0,2,1,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47;47,"",""
